user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness,document_id
É permitido ao aluno concluir o curso em menos tempo que o mínimo previsto?,"['§ 3º O tempo relativo ao trancamento de matrícula não será computado para efeito de integralização curricular dentro do prazo máximo fixado para o curso respectivo.\n§ 4º O trancamento de matrícula só será permitido após a conclusão pelo(a) acadêmico(a) do primeiro semestre de ingresso no curso.\n§ 5º O trancamento de matrícula não será permitido por mais de 4 (quatro) semestres, consecutivos ou não, devendo o(a) acadêmico(a) solicitá-lo a cada semestre.\n§ 6º Para solicitar o trancamento de sua matrícula, o(a) acadêmico(a) deverá estar com vínculo com a UDESC.\n§ 7º Não será permitido o trancamento para cursos oferecidos por meio de projetos externos e/ou convênios.', 'Art. 3º - O trancamento de matrícula implica em requerimento à Secretaria Geral do Centro, no prazo fixado pelo Calendário Acadêmico ou no ato da matrícula, explicitando o período no qual o acadêmico deseja o trancamento.\n§ 1º - O período máximo de trancamento de matrícula é de 2 (dois) anos (4 semestres) consecutivos ou não.\n§ 2º - É vedado o trancamento de matrícula aos alunos da primeira fase.\n§ 3º - Ao Coordenador de Curso caberá deferir os pedidos de trancamento de matricula dentro dos prazos e normas fixados.\n\nArt. 4º - O aluno poderá requerer à Secretaria do Centro seu retorno ao curso, mesmo antes de esgotar seu período de trancamento, respeitado o Calendário Acadêmico e as normas gerais que disciplinam o processo de matrícula.']",Não foi possível encontrar a informação no contexto fornecido.,"Não, a conclusão do curso não pode ser inferior ao prazo mínimo estabelecido para integralização do currículo.",0.0,0.0,0.0,0.0,0.21150738550872766,"005-2014-cpe, 012-1989-cpe"
É permitido ao aluno da UDESC matricular-se em dois ou mais cursos de graduação ao mesmo tempo?,"['## Chunk 1\n```\nArt. 1° - É vedada ao aluno a matrícula e a freqüência simultânea em dois ou mais cursos de graduação da Fundação Universidade do Estado de Santa Catarina - UDESC.\n\nArt. 2° - O aluno que ingressar na UDESC a partir do primeiro semestre de 2002, seja por Concurso\nVestibular ou através de modalidade extra-Vestibular, e que já estiver matriculado em curso(s) de graduação da UDESC, deverá, no ato de matrícula, optar por apenas um dos cursos, declarando, expressa e formalmente, sua renúncia à vaga no(s) curso(s) não optado(s).\nParágrafo único: O disposto no ""caput"" não se aplica aos alunos que ingressaram nos cursos antes da edição desta Resolução.', '§ 3º O tempo relativo ao trancamento de matrícula não será computado para efeito de integralização curricular dentro do prazo máximo fixado para o curso respectivo.\n§ 4º O trancamento de matrícula só será permitido após a conclusão pelo(a) acadêmico(a) do primeiro semestre de ingresso no curso.\n§ 5º O trancamento de matrícula não será permitido por mais de 4 (quatro) semestres, consecutivos ou não, devendo o(a) acadêmico(a) solicitá-lo a cada semestre.\n§ 6º Para solicitar o trancamento de sua matrícula, o(a) acadêmico(a) deverá estar com vínculo com a UDESC.\n§ 7º Não será permitido o trancamento para cursos oferecidos por meio de projetos externos e/ou convênios.']","Não. De acordo com o Art. 1°, é vedada ao aluno a matrícula e a frequência simultânea em dois ou mais cursos de graduação da Fundação Universidade do Estado de Santa Catarina - UDESC.","Não, é vedada a matrícula e a frequência simultânea em dois ou mais cursos.",1.0,0.9528044697338012,0.9999999999,1.0,0.9834371389688712,"041-2001-cpe, 005-2014-cpe"
É possível desmatricular-se de disciplinas fora do período do calendário acadêmico?,"['§ 3º A desmatrícula em uma ou mais disciplinas pode ser requerida pelo/a acadêmico/a, obedecendo-se o prazo estabelecido no Calendário Acadêmico. (redação dada pela Resolução nº 8/2022-CEG) § 4º A desistência de matrícula em uma ou mais disciplinas será possível fora do período estabelecido no calendário acadêmico quando o acadêmico apresentar solicitação com comprovação que justifique motivo de doença do interessado ou parentes de 1º Grau ou motivo de força maior, aprovado pela Direção de Ensino de Graduação. (incluído pela Resolução nº 44/2015-CONSEPE) § 4º Excepcionalmente, a desistência de matrícula em uma ou mais disciplinas será possível fora do período estabelecido no calendário acadêmico, quando justificada e comprovada pelo/a acadêmico/a e aprovado pela Chefia do Departamento.', '§ 2º A matrícula deverá ser sempre renovada antes do início de cada período letivo, conforme o Calendário Acadêmico.\n§ 3º A desistência de matrícula em uma ou mais disciplinas pode ser requerida pelo(a) acadêmico(a), obedecendo-se o prazo estabelecido no Calendário Acadêmico.']","Sim, excepcionalmente é possível. A desistência de matrícula em uma ou mais disciplinas fora do período estabelecido no calendário acadêmico é possível quando o acadêmico apresenta uma solicitação com comprovação que justifique motivo de doença do interessado ou de parentes de 1º Grau, ou por motivo de força maior, que deve ser aprovado pela Direção de Ensino de Graduação. Também é possível quando a solicitação for justificada, comprovada pelo acadêmico e aprovada pela Chefia do Departamento.","Sim, até 15 dias antes do encerramento do período letivo, mediante solicitação justificada e comprovada pelo Sistema Acadêmico, a ser analisada pela Chefia do Departamento.",1.0,0.9399759426428902,0.9999999999,0.0,0.5924604976716604,005-2014-cpe
O que acontece com as disciplinas do currículo em extinção que não têm equivalência na nova matriz curricular?,"['Art. 4º O(a) Chefe de Departamento do Curso deverá solicitar a Direção Geral portaria de transição curricular na qual deverá constar os aspectos do processo de reestruturação, a saber:\nI – prazo para extinção do currículo antigo e oferecimento de disciplinas;\nII – data de implantação do novo currículo;\nIII - prazo para solicitação de migração;\nIV – forma de migração do currículo em extinção para o novo currículo;\nV - tabela de equivalência de disciplinas, quando for o caso.\n\nArt. 5º As disciplinas cursadas no currículo em extinção e que não tenham equivalência na nova matriz curricular deverão permanecer no histórico escolar do(a) acadêmico(a).\n\nArt. 6º As disciplinas do currículo em extinção, se necessário, poderão ser oferecidas de acordo com as normativas da Universidade.', 'Art. 5º A inserção curricular da extensão dar-se-á por meio de:\nI – Unidade Curricular de Extensão vinculada (UCE-V);\nII – Unidade Curricular de Extensão não vinculada (UCE-NV);\nIII – Disciplinas Mistas (DM);\nIV – Componente Curricular Extensionista (CCE).\n§ 1º A inserção curricular da extensão não necessariamente permeará o currículo em ordem sequencial da matriz curricular.\n§2º As Unidades Curriculares de Extensão Vinculadas e não Vinculadas (UCE-V e UCE-NV) são componentes curriculares que não são inseridos na matriz curricular, podendo ser desenvolvidas ao longo de todo o percurso formativo; §3º As Disciplinas Mistas (DM) e o Componente Curricular Extensionista (CCE) devem ser inseridas na matriz curricular em fases específicas.']",As disciplinas cursadas no currículo em extinção e que não tenham equivalência na nova matriz curricular deverão permanecer no histórico escolar do(a) acadêmico(a).,"Essas disciplinas devem permanecer no histórico escolar do(a) acadêmico(a) e podem ser oferecidas conforme as normativas da universidade, se necessário.",1.0,0.9801445842325801,0.9999999999,1.0,0.7301978589984499,"032-2014-cpe, 006-2025-ceg"
Quem pode solicitar a inclusão do nome social nos registros acadêmicos da UDESC?,"['Art. 1º Obedecido o disposto nesta Resolução, fica assegurada a inclusão do nome social de pessoas transgênero, travestis e transexuais no ato de inscrição no vestibular e nos respectivos registros acadêmicos de todos os campi da Fundação Universidade do Estado de Santa Catarina –\nUDESC.\nParágrafo único. O nome social é a forma nominal definida por pessoas transgênero, travestis e transexuais para serem identificadas, nominadas e referidas em seu meio social. (redação dada pela Resolução nº 25/2023-CONSUNI)', '## Chunk 1\n```\nArt. 1º Obedecido o disposto nesta Resolução, fica assegurada a inclusão do nome social de travestis e transexuais no ato de inscrição no vestibular e nos respectivos registros acadêmicos de todos os campi da Fundação Universidade do Estado de Santa Catarina – UDESC.\nParágrafo único. O nome social é a forma nominal definida por travestis e transexuais para serem identificados, nominados e referidos em seu meio social.']","Pessoas transgênero, travestis e transexuais.","Pessoas transgênero, travestis e transexuais podem requerer a inclusão do nome social, sendo que acadêmicos maiores de 18 anos podem solicitar a qualquer tempo, enquanto menores precisam de autorização por escrito dos pais ou responsáveis legais.",1.0,0.822978203512406,0.99999999995,0.0,0.7852997858449047,070-2016-cni
Quem está habilitado a participar da solenidade de Outorga de Grau?,"['Art. 5º Participará da solenidade de Outorga de Grau, apenas o aluno habilitado para esse fim, ou seja, que tenha concluído o currículo pleno do seu curso inclusive estágios e/ou trabalho de conclusão de curso (TCC), de acordo com aprovação do colegiado de curso, no âmbito de suas atribuições.\nP. único – Não participará da solenidade de Outorga de Grau, o aluno que tenha concluído uma nova Habilitação do Curso. (redação dada pela Resolução nº 55/2008-CONSUNI)\n\nArt. 6º. Compete à Direção do Centro propor as datas, autorizar e organizar a realização da\nOutorga de Grau.\n\nArt. 7º. Será de competência da Diretoria do Centro convocar as autoridades envolvidas na\nOutorga de Grau.', 'Art. 3º. O Magnífico Reitor poderá delegar a Presidência da Sessão de Outorga de Grau a outra autoridade, sempre observando a hierarquia administrativa e acadêmica.\n\nArt. 4º. A solenidade de Outorga de Grau será registrada em ata lavrada em livro próprio pela\nSecretaria Geral do Centro, devendo ser assinada por todos os formandos, sendo esta a condição imprescindível para receber o diploma.\n\nArt. 5º. Participará da solenidade de Outorga de Grau, apenas o aluno habilitado para esse fim, ou seja, que tenha concluído o currículo pleno do seu curso inclusive estágios e trabalho de conclusão de curso (TCC), de acordo com aprovação do colegiado de curso, no âmbito de suas atribuições.']","De acordo com o Art. 5º, participará da solenidade de Outorga de Grau apenas o aluno habilitado para esse fim, ou seja, que tenha concluído o currículo pleno do seu curso, inclusive estágios e/ou trabalho de conclusão de curso (TCC), de acordo com aprovação do colegiado de curso. O parágrafo único acrescenta que não participará da solenidade o aluno que tenha concluído uma nova Habilitação do Curso.","Somente o aluno que concluiu o currículo completo do curso, incluindo estágios e/ou Trabalho de Conclusão de Curso (TCC), conforme aprovação do colegiado. Alunos que concluíram apenas uma nova habilitação do curso não participam da solenidade.",1.0,0.9523799930956094,0.99999999995,1.0,0.7354960532530055,145-2005-cni
Quantas avaliações mínimas o professor deve aplicar por disciplina?,"['Art. 2º O professor deverá realizar, no mínimo, 2 (duas) avaliações em cada disciplina por semestre.', '§ 4º Todas as médias e padrões deverão utilizar cinco casas decimais, sendo possível multiplicar o Escore acima estabelecido por 100 (cem), para que a faixa de variação dos resultados seja de 0 (zero) a 100 (cem).\n§ 5º Na existência de um maior número de solicitações de matrículas em relação ao número de vagas definido para cada disciplina, dar-se-á preferência aos(às) acadêmicos(as) que não tiveram nenhuma reprovação em disciplinas e que ficariam atrasados em relação à fase em que se encontram caso não sejam matriculados na disciplina solicitada.\nPosteriormente, deverá ser respeitada a ordem de matrícula estabelecida pelo § 2º deste artigo.\n§ 6º Em caso de empate entre dois(duas) ou mais discentes, o desempate obedecerá, pela ordem, o AQ maior, a NOTA maior e o APROV maior.']","O professor deverá realizar, no mínimo, 2 (duas) avaliações em cada disciplina por semestre.",No mínimo duas avaliações por semestre.,1.0,0.9552670698102004,0.9999999999,1.0,0.9857565349648305,"003-2013-cpe, 005-2014-cpe"
Quem pode solicitar a segunda chamada de uma avaliação?,"['## Chunk 1\n```\nArt. 1º - O acadêmico regularmente matriculado que deixar de comparecer a qualquer das avaliações nas datas fixadas pelo professor, poderá solicitar segunda chamada desta avaliação através de requerimento por ele assinado, ou por seu representante legal, entregue na Secretaria de Ensino de\nGraduação e/ou Secretaria do Departamento, no prazo de 5 (cinco) dias úteis, contados a partir da data de realização da avaliação, sendo aceitos pedidos, devidamente comprovados e que se enquadrem em um das seguintes situações:\nI - problema de saúde do aluno ou parente de 1º grau, devidamente comprovado, que justifique a ausência;\nII - ter sido vítima de ação involuntária provocada por terceiros, comprovada por Boletim de\nOcorrência ou documento equivalente;', 'Art. 2º - A Secretaria de Ensino de Graduação e/ou Secretaria do Departamento fará a análise da solicitação e emitirá parecer.\nFundação Universidade do Estado de Santa Catarina\nAv. Madre Benvenuta, 2007 – Itacorubi – 88.035-001\nFlorianópolis SC Fone (48) 3321 8000 – www.udesc.br §1°- Caso o requerimento seja deferido, a Secretaria de Ensino de Graduação e/ou Secretaria do\nDepartamento encaminhará expediente ao professor da disciplina, para informar do deferimento da solicitação e demais procedimentos.\n§ 2°- No caso de indeferimento, a Secretaria de Ensino de Graduação e/ou Secretaria do\nDepartamento dará ciência ao requerente.\n\nArt. 3°- Nas avaliações de segunda chamada serão exigidos somente os conteúdos referentes à avaliação em questão.']",O acadêmico regularmente matriculado ou seu representante legal.,"O acadêmico regularmente matriculado que deixou de comparecer à avaliação nas datas fixadas pelo professor, mediante requerimento assinado e entregue na Secretaria de Ensino de Graduação ou Secretaria do Departamento.",1.0,0.8743033286491859,0.9999999999,1.0,0.47747532093989487,039-2015-cpe
Como funciona o abono de faltas por crença religiosa?,"['## Chunk 6\n```\nCAPÍTULO V\nDa Crença Religiosa\nArt. 5º O acadêmico que por força de crença religiosa deixar de comparecer às aulas ministradas às sextas-feiras após às 18 horas até o pôr do sol de sábado, terá no registro de frequência a condição de “dispensa”, devendo realizar atividades que supram as faltas abonadas.\nParágrafo Único. Cabe ao acadêmico a comprovação de pertencer a congregação religiosa que tenha tais exigências, com firma reconhecida e atestado de que é membro.\nFundação Universidade do Estado de Santa Catarina\nAv. Madre Benvenuta, 2007 – Itacorubi – 88.035-001\nFlorianópolis SC Fone (48) 3321 8000 – www.udesc.br\n```', 'até 36 faltas; 8) para componente curricular de 16 créditos - 288 horas-aula: até 72 faltas e assim, sucessivamente.']","O acadêmico que, por crença religiosa, deixar de comparecer às aulas ministradas das sextas-feiras após as 18 horas até o pôr do sol de sábado, terá no registro de frequência a condição de ""dispensa"". Para isso, ele deverá realizar atividades que supram as faltas abonadas e comprovar que pertence a uma congregação religiosa com tais exigências, apresentando um atestado de membro com firma reconhecida.","Acadêmicos que, por força de crença religiosa, deixarem de comparecer às aulas sextas-feiras após 18h até o pôr do sol de sábado, têm essas faltas registradas como dispensa. O acadêmico deve comprovar a participação na congregação através de atestados com firma reconhecida. Essas faltas não contam para o cálculo de",1.0,0.8747790484322602,0.9999999999,0.6666666666666666,0.835626661945151,"045-2015-cpe, 025-2006-cpe"
Quais normas a UDESC adota nos processos de revalidação e reconhecimento de diplomas estrangeiros?,"['UDESC ou nova formação (bacharelado ou licenciatura); 1.4. Transferência Interna para o mesmo curso com mudança de Centro de Ensino; 1.5. Transferência Interna com mudança de curso de uma mesma área de conhecimento ou áreas afins, de acordo com o Edital de vagas; 1.6. Reingresso após Abandono ou Cancelamento com Mudança de Turno, para curso de uma mesma área de conhecimento ou áreas afins, de acordo com o Edital de vagas; 1.7. Reingresso após Abandono ou Cancelamento com Mudança de uma habilitação para outra no mesmo curso da UDESC ou nova formação (bacharelado ou licenciatura); 1.8. Reingresso após Abandono ou Cancelamento para o mesmo curso com mudança de Centro de Ensino; 1.9. Reingresso após Abandono ou Cancelamento para Mudança de curso, para curso de uma mesma área de conhecimento', 'Art. 3° - Poderão ser aceitas matrículas em no máximo 2 (duas) disciplinas isoladas por semestre, para cada solicitante.\nParágrafo único. Serão consideradas exceções outras situações que não estão incluídas nas rotinas acadêmicas como: matrículas em disciplinas orientadas; matrículas em disciplinas para alunos estrangeiros e, matrículas em disciplinas para alunos estrangeiros que necessitam validar o Diploma.\n\nArt. 4° - A partir das inscrições, caberá ao Colegiado de Ensino definir:\nI - disciplinas possíveis de serem cursadas pelo candidato;\nII - pré-requisitos;\nIII - número de vagas disponíveis;\nIV - procedimentos de matrícula;\nV - direitos e deveres, respeitados o Estatuto e Regimento Geral da UDESC e os termos da presente Resolução.']",Não foi possível encontrar a informação no contexto fornecido.,"A UDESC adota a Resolução nº 3, de 22 de junho de 2016, da Câmara de Educação Superior do CNE/MEC, e a Portaria Normativa nº 22, de 13 de dezembro de 2016, do Ministro de Estado da Educação.",0.0,0.0,0.0,0.0,0.1930155201711498,"004-2023-ceg, 005-2009-cpe"
Qual é o prazo para solicitar a revisão de nota após a divulgação do resultado da avaliação?,"['Art. 4º - A primeira etapa de revisão da nota de avaliação será realizada com a participação do(a) Coordenador(a) do Colegiado do respectivo Curso, do Professor da\nDisciplina e do aluno.\n\nArt. 5° - Não sendo possível realizar a primeira etapa até 5 (cinco) dias úteis após a entrada do requerimento na Secretaria Acadêmica, considerar-se-á a etapa concluída.', 'Art. 3° Os resultados das avaliações deverão ser comunicados, pelo professor, diretamente aos acadêmicos e publicados no Sistema de Gestão Acadêmica, a fim de que os mesmos, tomando ciência dos resultados alcançados, possam recuperar conteúdos.\n§ 1º O prazo previsto para a divulgação dos resultados de cada avaliação é de, no máximo 10 (dez) dias úteis, a contar da data de sua realização.\n§ 2º O prazo de 10 (dez) dias poderá ser reduzido para atender aos prazos dispostos no Calendário\nAcadêmico quanto a inclusão das notas das avaliações e exames finais.\n§ 3º Havendo discordância da nota obtida na avaliação, o acadêmico terá direito de solicitar revisão de prova, nos termos das resoluções vigentes na UDESC.']",Não foi possível encontrar a informação no contexto fornecido.,O aluno deve apresentar a solicitação à Secretaria Acadêmica do Centro em até 10 dias após a publicação do resultado da avaliação.,0.0,0.0,0.0,0.0,0.1999833272717536,"048-2001-cpe, 003-2013-cpe"
Quantos alunos são necessários para a abertura de uma turma de disciplina optativa?,"['Art. 10. O número mínimo de acadêmicos necessários para a realização de cada turma/disciplina optativa é igual a 10 (dez).\n§ 1º Será permitida a abertura de turmas com menos de 10 (dez) acadêmicos se o número de acadêmicos matriculados na respectiva fase for menor que este.\n§ 2º Excepcionalmente, mediante justificativa consubstanciada e aprovada pela Pró-Reitoria de\nEnsino (PROEN), será permitida a realização de disciplina optativa com número inferior a dez acadêmicos.\n\nArt. 11. É permitido ao acadêmico regularmente matriculado cursar disciplinas em outros cursos de graduação, observada a disponibilidade de vagas.\nCapítulo IV\nDISPOSIÇÕES TRANSITÓRIAS', 'Art. 5º Os acadêmicos poderão matricular-se em disciplinas optativas desde que tenham sido atendidas as exigências de pré-requisitos e compatibilidade de horário.\nParágrafo único. Uma disciplina optativa não poderá ser pré-requisito de disciplina optativa/obrigatória.\n\nArt. 6º No Projeto Pedagógico de Curso – PPC, o somatório de créditos em disciplinas optativas e/ou eletivas exigidas para que o acadêmico integralize o seu curso não poderá ultrapassar o máximo de 20% da carga horária mínima exigida pelo MEC para o curso.\nParágrafo único. Da carga horária em disciplinas obrigatórias deverá ser deduzida a carga horária definida para estágio e TCC.']","O número mínimo de acadêmicos necessários para a realização de cada turma/disciplina optativa é igual a 10 (dez). No entanto, será permitida a abertura de turmas com menos de 10 acadêmicos se o número de acadêmicos matriculados na respectiva fase for menor que este. Excepcionalmente, mediante justificativa e aprovação pela Pró-Reitoria de Ensino (PROEN), também será permitida a realização de disciplina optativa com número inferior a dez acadêmicos.",O número mínimo de acadêmicos necessários para a realização de cada turma/disciplina optativa é igual a 10 (dez).,1.0,0.961554947040864,0.9999999999,1.0,0.47485171831995476,034-2013-cpe
Quais são as modalidades de ingresso para ocupação de vagas ociosas nos cursos de graduação da UDESC?,"['## Chunk 1\n```\nCAPÍTULO I\nDAS VAGAS OCIOSAS NOS CURSOS DE GRADUAÇÃO\nArt. 1º A ocupação das vagas ociosas nos cursos de graduação da UDESC dar-se-á em conformidade com o estabelecido nesta Resolução, por meio das modalidades de ingresso: Transferência\nInterna, Transferência Externa, Reingresso após Abandono, Reingresso após Cancelamento de Matrícula pelo(a) estudante e Retorno ao Portador de Diploma de Graduação.\nParágrafo Único. As vagas ociosas são aquelas que não foram preenchidas na matrícula pelos(as) acadêmicos(as) dos cursos de graduação da UDESC.\nArt. 2º As vagas ociosas serão disponibilizadas em etapa única, conforme a ordem a seguir:\nI. reingresso após abandono ou cancelamento de matrícula pelo(a) estudante;\nII. transferência interna;\nIII. transferência externa;', '## Chunk 6\n```\nCAPÍTULO VI\nDOS REQUISITOS GERAIS PARA CONCESSÃO DE VAGA\nArt. 19. Para ingresso nos cursos de graduação da UDESC através das modalidades previstas nesta\nResolução, são necessários:\nI. existir vaga no curso, conforme divulgado no Edital de vagas;\nII. ingressar com a solicitação no período definido pelo Edital de vagas, apresentando a documentação necessária;\nIII. ser classificado em processo seletivo próprio.\n```']","As modalidades de ingresso para ocupação de vagas ociosas nos cursos de graduação da UDESC são: Transferência Interna, Transferência Externa, Reingresso após Abandono, Reingresso após Cancelamento de Matrícula pelo(a) estudante e Retorno ao Portador de Diploma de Graduação.","As modalidades de ingresso para ocupação de vagas ociosas são: Transferência Interna, Transferência Externa, Reingresso após Abandono, Reingresso após Cancelamento de Matrícula pelo(a) estudante, e Retorno ao Portador de Diploma de Graduação.",1.0,1.0000000000000002,0.9999999999,1.0,0.9927409658675077,004-2023-ceg
Qual é o critério de equivalência mínima para que a disciplina seja validada?,"['Art. 3º São possíveis de validação de disciplina, os seguintes estudos concluídos pelo(a) acadêmico(a):\nI – Disciplina cursada com aproveitamento em curso superior, proveniente de curso de graduação, de curso sequencial que conduz a diploma e de curso de pós-graduação (especialização, mestrado ou doutorado);\nII – Estágio Curricular Supervisionado e Trabalho de Conclusão de Curso.\nParágrafo Único. Compete ao Núcleo Docente Estruturante – NDE do departamento, junto com a Coordenação de Estágio, definir critérios para proceder a validação dos estudos previstos no inciso II.', 'Art. 5º O requerimento para a validação de disciplina deverá ser recebido pela Secretaria de\nEnsino de Graduação e, posteriormente, remetido ao (a) Chefe do Departamento para decisão.\n§ 1º A validação de disciplina será concedida pelo(a) Chefe(a) do Departamento do curso de graduação onde o(a) acadêmico(a) está matriculado(a).\n§ 2º É facultado ao (a) Chefe(a) do Departamento, solicitar análise e parecer de professor(a) da área a respeito da equivalência.\n§ 3º O (A) Chefe(a) de Departamento, após tomada a decisão, no prazo máximo de 15 dias, encaminhará a solicitação à Secretaria de Ensino de Graduação para registro e arquivamento.']",Não foi possível encontrar a informação no contexto fornecido.,"O programa da disciplina cursada deve corresponder a, no mínimo, 75% do conteúdo e da carga horária da disciplina que o(a) acadêmico(a) deveria cumprir na UDESC.",0.0,0.0,0.0,0.0,0.1941481773345669,"009-2021-ceg, 007-2021-ceg"
